                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     97,                 1.2306,                 0.8139,                 1.0176,                0.61057,                0.51714,                0.54362,                0.33848,                 1.3083,                0.95004,                 1.0742,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.2234,                0.81065,                 1.0152,                0.62185,                0.50943,                0.54365,                 0.3385,                 1.3095,                0.95003,                 1.0745,              0.0052832,              0.0052832,              0.0052832
                     99,                 1.2266,                0.80991,                 1.0159,                 0.6124,                0.51756,                0.54425,                0.33905,                 1.3096,                0.94972,                 1.0749,              0.0052055,              0.0052055,              0.0052055
                    100,                 1.2238,                0.80411,                 1.0163,                0.62112,                0.51156,                0.54281,                0.33784,                 1.3112,                0.95157,                 1.0757,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.2225,                0.80345,                 1.0148,                0.62272,                0.51058,                0.54211,                0.33756,                 1.3124,                0.95242,                 1.0764,                0.00505,                0.00505,                0.00505
                    102,                  1.226,                0.80609,                 1.0183,                0.61771,                0.51185,                0.54158,                0.33674,                 1.3134,                0.95275,                  1.077,              0.0049722,              0.0049722,              0.0049722
                    103,                 1.2214,                0.80152,                 1.0157,                0.62653,                0.50213,                0.54066,                0.33667,                  1.314,                0.95425,                 1.0772,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.2187,                0.79609,                 1.0155,                0.61583,                0.51156,                0.54041,                0.33679,                 1.3129,                0.95293,                 1.0763,              0.0048168,              0.0048168,              0.0048168
                    105,                 1.2165,                0.79291,                 1.0106,                0.62367,                0.50889,                0.54094,                0.33736,                 1.3126,                0.95276,                 1.0764,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.2189,                0.79644,                  1.014,                 0.6152,                0.51267,                0.54171,                0.33722,                 1.3138,                0.95443,                 1.0776,              0.0046616,              0.0046616,              0.0046616
                    107,                 1.2163,                0.79073,                 1.0134,                 0.6257,                0.50637,                0.54053,                0.33702,                 1.3143,                0.95523,                 1.0781,              0.0045842,              0.0045842,              0.0045842
                    108,                  1.212,                  0.788,                 1.0108,                0.62957,                0.50287,                0.54064,                0.33711,                 1.3145,                0.95489,                 1.0781,              0.0045068,              0.0045068,              0.0045068
                    109,                 1.2102,                 0.7876,                 1.0112,                0.61426,                0.50781,                0.54008,                0.33688,                 1.3141,                0.95525,                  1.078,              0.0044296,              0.0044296,              0.0044296
                    110,                 1.2115,                0.78498,                 1.0121,                0.61485,                0.51182,                0.54058,                0.33615,                  1.314,                0.95531,                  1.078,              0.0043525,              0.0043525,              0.0043525
                    111,                 1.2032,                0.77994,                 1.0102,                0.62787,                 0.5042,                0.53949,                0.33633,                 1.3146,                0.95505,                 1.0787,              0.0042756,              0.0042756,              0.0042756
                    112,                 1.2048,                0.78056,                 1.0105,                0.62693,                0.50436,                0.54019,                0.33625,                 1.3159,                0.95415,                 1.0793,               0.004199,               0.004199,               0.004199
                    113,                 1.1982,                0.77476,                  1.011,                0.64068,                0.49845,                0.54011,                0.33646,                 1.3159,                0.95419,                 1.0799,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2028,                0.77715,                 1.0083,                0.63346,                0.50313,                 0.5402,                0.33677,                 1.3161,                0.95469,                 1.0802,              0.0040462,              0.0040462,              0.0040462
                    115,                 1.1993,                0.77285,                 1.0093,                0.63118,                0.50591,                0.54042,                0.33671,                 1.3175,                0.95495,                 1.0802,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.1982,                0.77284,                 1.0074,                0.63069,                0.50606,                0.54009,                0.33641,                 1.3182,                0.95529,                 1.0807,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.1977,                 0.7682,                  1.007,                0.63371,                0.50246,                 0.5393,                0.33601,                 1.3184,                 0.9561,                 1.0807,               0.003819,               0.003819,               0.003819
                    118,                 1.2004,                 0.7701,                 1.0063,                0.63375,                0.50027,                0.53991,                0.33608,                 1.3186,                0.95606,                 1.0813,              0.0037438,              0.0037438,              0.0037438
                    119,                 1.1973,                0.76417,                 1.0083,                0.63366,                0.50206,                0.53922,                0.33577,                 1.3196,                0.95699,                 1.0818,               0.003669,               0.003669,               0.003669
                    120,                 1.1906,                0.75813,                 1.0064,                 0.6289,                0.50505,                0.53879,                0.33522,                 1.3201,                0.95732,                 1.0823,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.1981,                0.76274,                 1.0059,                0.62973,                0.50339,                0.53819,                0.33484,                 1.3205,                0.95756,                 1.0826,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1906,                0.75689,                 1.0029,                0.63086,                0.50096,                0.53732,                0.33441,                 1.3214,                 0.9583,                 1.0829,              0.0034466,              0.0034466,              0.0034466
                    123,                 1.1888,                0.75578,                 1.0042,                  0.624,                0.50384,                0.53732,                0.33419,                 1.3216,                 0.9586,                 1.0832,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1861,                0.75321,                 1.0055,                0.63187,                0.50005,                0.53701,                0.33376,                 1.3219,                0.95843,                 1.0833,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1851,                0.75302,                 1.0029,                0.62775,                0.50133,                0.53661,                0.33334,                 1.3229,                 0.9597,                 1.0841,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1839,                0.74946,                 1.0034,                0.62345,                0.50491,                0.53726,                0.33334,                 1.3233,                0.96092,                 1.0846,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1797,                0.74464,                 1.0017,                0.62718,                0.49972,                0.53652,                0.33328,                 1.3231,                0.96231,                 1.0846,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1828,                0.74717,                 1.0014,                0.63098,                0.49882,                0.53597,                 0.3333,                 1.3234,                0.96229,                 1.0847,               0.003013,               0.003013,               0.003013
                    129,                 1.1767,                0.74375,                 1.0008,                0.63129,                0.49819,                0.53567,                0.33255,                 1.3238,                0.96272,                  1.085,              0.0029424,              0.0029424,              0.0029424
                    130,                  1.176,                0.74041,                0.99972,                0.63036,                0.49713,                0.53559,                 0.3326,                 1.3246,                0.96347,                 1.0854,              0.0028723,              0.0028723,              0.0028723
                    131,                 1.1757,                0.74002,                 1.0028,                0.62596,                0.50106,                0.53524,                0.33256,                 1.3248,                 0.9637,                 1.0855,              0.0028027,              0.0028027,              0.0028027
