                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                 1.2111,                0.78462,                 1.0112,                0.63524,                0.50433,                0.54068,                0.33654,                  1.313,                0.95405,                 1.0783,              0.0043525,              0.0043525,              0.0043525
                    111,                 1.2027,                0.78039,                 1.0104,                0.63698,                0.50359,                 0.5397,                0.33565,                 1.3128,                0.95397,                  1.079,              0.0042756,              0.0042756,              0.0042756
                    112,                  1.204,                0.77975,                 1.0104,                0.63296,                0.50362,                0.53959,                0.33572,                 1.3131,                0.95468,                 1.0793,               0.004199,               0.004199,               0.004199
                    113,                 1.1967,                0.77345,                 1.0102,                0.62877,                0.50915,                0.53988,                 0.3358,                 1.3124,                0.95398,                 1.0791,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2024,                0.77594,                 1.0081,                0.62748,                0.50987,                0.53994,                0.33569,                 1.3133,                0.95508,                 1.0798,              0.0040462,              0.0040462,              0.0040462
                    115,                 1.1987,                0.77158,                 1.0084,                0.62655,                0.51057,                0.54008,                 0.3356,                 1.3143,                0.95548,                   1.08,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.1981,                0.77188,                 1.0067,                0.63113,                 0.5072,                0.53972,                0.33601,                 1.3146,                0.95633,                 1.0802,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.1982,                0.76739,                 1.0076,                0.63103,                0.50742,                0.53988,                0.33633,                 1.3151,                0.95585,                 1.0807,               0.003819,               0.003819,               0.003819
                    118,                 1.2008,                0.77066,                 1.0058,                0.62778,                0.51126,                0.54012,                0.33636,                 1.3155,                0.95636,                  1.081,              0.0037438,              0.0037438,              0.0037438
                    119,                 1.1978,                0.76625,                 1.0077,                 0.6255,                0.51248,                0.54003,                0.33625,                 1.3163,                0.95709,                 1.0812,               0.003669,               0.003669,               0.003669
                    120,                 1.1917,                0.75758,                 1.0062,                0.62783,                0.50973,                0.53985,                0.33582,                  1.316,                0.95748,                 1.0815,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.1974,                0.76249,                 1.0058,                0.63003,                0.50927,                 0.5397,                0.33598,                 1.3162,                0.95811,                 1.0817,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1896,                0.75749,                 1.0029,                0.62654,                0.50928,                0.53882,                0.33562,                 1.3165,                0.95871,                  1.082,              0.0034466,              0.0034466,              0.0034466
                    123,                  1.188,                0.75553,                 1.0036,                 0.6249,                0.50752,                0.53795,                0.33501,                 1.3168,                0.95989,                 1.0823,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1849,                0.75251,                 1.0049,                0.62776,                0.50467,                 0.5377,                0.33466,                 1.3169,                0.96023,                 1.0825,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1851,                0.75247,                 1.0024,                0.62374,                0.50653,                0.53824,                 0.3348,                 1.3174,                0.96119,                 1.0827,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1829,                0.74927,                  1.003,                0.63098,                0.50247,                0.53763,                0.33436,                 1.3175,                0.96108,                 1.0831,              0.0031557,              0.0031557,              0.0031557
                    127,                  1.179,                0.74549,                 1.0018,                0.62581,                0.50465,                0.53732,                0.33384,                 1.3177,                0.96147,                 1.0832,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1829,                0.74715,                 1.0013,                0.62736,                0.50573,                0.53686,                0.33398,                 1.3174,                0.96188,                 1.0833,               0.003013,               0.003013,               0.003013
                    129,                 1.1765,                0.74236,                 1.0007,                0.62649,                0.50708,                0.53703,                0.33455,                 1.3177,                0.96183,                 1.0835,              0.0029424,              0.0029424,              0.0029424
