                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                 1.2459,                0.83971,                 1.0148,                0.61608,                0.50992,                0.53786,                0.33527,                 1.3115,                0.96382,                 1.0685,              0.0056704,              0.0056704,              0.0056704
                     94,                 1.2418,                0.83401,                 1.0152,                0.61729,                0.51164,                 0.5372,                0.33416,                 1.3124,                  0.964,                 1.0677,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.2407,                0.83401,                 1.0158,                 0.6138,                  0.514,                0.53705,                 0.3342,                 1.3116,                0.96354,                 1.0674,              0.0055158,              0.0055158,              0.0055158
                     96,                 1.2361,                 0.8294,                 1.0142,                 0.6156,                0.51357,                0.53858,                 0.3351,                 1.3118,                0.96253,                 1.0679,              0.0054384,              0.0054384,              0.0054384
                     97,                 1.2385,                0.82845,                 1.0143,                0.62653,                0.50731,                0.53977,                0.33604,                  1.313,                 0.9637,                 1.0688,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.2295,                 0.8247,                  1.012,                0.61358,                0.51123,                0.53883,                0.33659,                 1.3116,                0.96249,                 1.0686,              0.0052832,              0.0052832,              0.0052832
                     99,                 1.2332,                0.82351,                 1.0133,                0.61852,                0.51163,                0.53804,                0.33543,                 1.3115,                0.96281,                 1.0692,              0.0052055,              0.0052055,              0.0052055
                    100,                 1.2301,                0.81614,                  1.013,                 0.6152,                0.51348,                  0.538,                0.33534,                 1.3132,                0.96237,                 1.0695,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.2281,                0.81729,                 1.0106,                0.60713,                0.51565,                0.53777,                0.33528,                 1.3138,                0.96378,                 1.0695,                0.00505,                0.00505,                0.00505
                    102,                 1.2332,                0.81999,                 1.0145,                0.61622,                0.51031,                0.53819,                0.33503,                 1.3153,                0.96445,                 1.0708,              0.0049722,              0.0049722,              0.0049722
                    103,                 1.2269,                0.81553,                 1.0117,                0.62825,                0.50284,                0.53785,                0.33538,                 1.3154,                0.96483,                 1.0712,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.2249,                0.81012,                 1.0122,                 0.6304,                 0.5066,                0.53947,                0.33648,                 1.3143,                0.96399,                 1.0711,              0.0048168,              0.0048168,              0.0048168
                    105,                 1.2224,                0.80773,                 1.0077,                0.62331,                0.51253,                0.53876,                0.33583,                 1.3146,                 0.9633,                 1.0715,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.2263,                0.81135,                 1.0104,                0.62845,                0.50837,                0.53736,                0.33521,                 1.3155,                0.96435,                 1.0718,              0.0046616,              0.0046616,              0.0046616
                    107,                 1.2226,                0.80596,                 1.0095,                0.61909,                0.51168,                0.53624,                0.33482,                 1.3161,                0.96468,                  1.072,              0.0045842,              0.0045842,              0.0045842
                    108,                 1.2194,                0.80264,                 1.0073,                 0.6185,                0.50997,                0.53596,                0.33474,                 1.3151,                0.96416,                 1.0718,              0.0045068,              0.0045068,              0.0045068
                    109,                 1.2167,                0.80081,                 1.0081,                0.60956,                0.51284,                 0.5357,                0.33436,                 1.3168,                0.96478,                 1.0725,              0.0044296,              0.0044296,              0.0044296
                    110,                 1.2178,                0.79853,                 1.0085,                0.61344,                0.51069,                0.53465,                0.33359,                 1.3179,                0.96517,                 1.0733,              0.0043525,              0.0043525,              0.0043525
                    111,                  1.209,                0.79364,                 1.0072,                0.61382,                0.50856,                0.53334,                0.33281,                 1.3187,                0.96556,                 1.0737,              0.0042756,              0.0042756,              0.0042756
                    112,                 1.2114,                0.79527,                  1.008,                0.60993,                0.51204,                0.53303,                0.33326,                 1.3188,                 0.9662,                 1.0743,               0.004199,               0.004199,               0.004199
                    113,                 1.2045,                0.78871,                 1.0073,                0.60876,                 0.5116,                  0.533,                0.33324,                  1.318,                0.96661,                 1.0744,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2104,                0.79055,                 1.0052,                0.61334,                0.51032,                 0.5334,                 0.3331,                 1.3186,                0.96698,                 1.0749,              0.0040462,              0.0040462,              0.0040462
