                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                 1.1746,                0.74057,                0.99973,                0.61651,                0.51679,                0.53701,                0.33308,                   1.32,                 0.9642,                 1.0858,              0.0028723,              0.0028723,              0.0028723
                    131,                  1.175,                0.73891,                 1.0028,                 0.6103,                0.51949,                0.53655,                 0.3325,                 1.3202,                0.96463,                  1.086,              0.0028027,              0.0028027,              0.0028027
                    132,                 1.1789,                0.73891,                 1.0005,                0.61692,                0.51559,                0.53661,                 0.3321,                 1.3207,                0.96517,                 1.0863,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1738,                0.73712,                0.99975,                0.61474,                0.51585,                0.53625,                0.33186,                 1.3204,                0.96554,                 1.0862,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1775,                0.73575,                 1.0012,                0.61189,                0.51734,                0.53588,                0.33187,                 1.3205,                 0.9653,                 1.0864,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1692,                0.73037,                0.99978,                0.60877,                 0.5205,                0.53626,                0.33182,                 1.3208,                0.96546,                 1.0865,              0.0025302,              0.0025302,              0.0025302
                    136,                 1.1681,                0.72874,                0.99927,                0.60784,                0.52029,                0.53604,                0.33169,                  1.321,                 0.9658,                 1.0868,              0.0024636,              0.0024636,              0.0024636
                    137,                 1.1706,                0.72784,                0.99803,                0.61276,                0.51729,                0.53582,                0.33165,                 1.3208,                0.96611,                 1.0868,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.1656,                0.72346,                0.99783,                0.61461,                0.51342,                 0.5354,                0.33147,                  1.321,                0.96631,                 1.0871,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1602,                0.72177,                0.99529,                 0.6144,                0.51412,                0.53522,                0.33112,                 1.3215,                0.96686,                 1.0876,              0.0022677,              0.0022677,              0.0022677
                    140,                 1.1625,                0.72265,                0.99807,                0.61745,                0.51269,                0.53501,                0.33106,                 1.3221,                0.96722,                 1.0879,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.1657,                0.72478,                0.99741,                0.61818,                 0.5128,                0.53522,                0.33104,                 1.3224,                0.96777,                 1.0882,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.1584,                0.71675,                0.99513,                0.62113,                0.51015,                 0.5353,                0.33104,                 1.3227,                0.96823,                 1.0884,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1628,                0.71966,                0.99591,                0.62078,                0.51094,                0.53518,                0.33099,                 1.3228,                 0.9684,                 1.0887,              0.0020161,              0.0020161,              0.0020161
