                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                  1.173,                 0.7506,                0.87643,                0.52116,                0.39174,                0.39821,                0.23624,                 1.2259,                 0.8774,                0.88735,              0.0060538,              0.0060538,              0.0060538
                     89,                 1.1849,                0.75543,                0.87771,                0.50726,                0.39711,                0.39765,                0.23554,                  1.226,                0.87944,                0.88704,              0.0059775,              0.0059775,              0.0059775
                     90,                 1.1763,                 0.7499,                0.87663,                0.52355,                0.38637,                0.39769,                0.23645,                 1.2228,                0.87741,                 0.8861,               0.005901,               0.005901,               0.005901
                     91,                 1.1784,                 0.7492,                0.87664,                0.51872,                0.38981,                0.39849,                0.23678,                 1.2219,                0.87512,                0.88588,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.1662,                0.74216,                0.87511,                0.51732,                0.39206,                0.39938,                0.23735,                 1.2248,                0.87705,                0.88669,              0.0057475,              0.0057475,              0.0057475
                     93,                 1.1758,                 0.7449,                0.87542,                0.51522,                0.39107,                0.39846,                0.23714,                 1.2228,                0.87754,                0.88629,              0.0056704,              0.0056704,              0.0056704
                     94,                  1.166,                0.73692,                0.87441,                0.52784,                 0.3859,                0.39797,                0.23633,                 1.2228,                0.87875,                0.88615,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.1712,                0.74017,                0.87555,                0.52407,                0.38591,                0.39757,                0.23635,                 1.2235,                0.87846,                0.88597,              0.0055158,              0.0055158,              0.0055158
                     96,                   1.17,                0.74014,                0.87394,                0.51777,                0.39001,                0.39668,                0.23641,                 1.2238,                0.87828,                0.88646,              0.0054384,              0.0054384,              0.0054384
                     97,                 1.1649,                0.73398,                0.87204,                0.52024,                0.39047,                0.39652,                0.23632,                 1.2248,                0.88049,                0.88693,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.1609,                0.72947,                0.87305,                0.49887,                0.39472,                0.39579,                0.23543,                 1.2262,                0.88196,                0.88718,              0.0052832,              0.0052832,              0.0052832
                     99,                 1.1605,                0.72979,                0.87286,                0.50552,                0.39281,                0.39653,                0.23554,                 1.2247,                0.87886,                0.88704,              0.0052055,              0.0052055,              0.0052055
                    100,                 1.1556,                0.72582,                 0.8717,                0.51433,                0.39043,                0.39788,                0.23526,                  1.224,                 0.8793,                0.88661,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.1549,                 0.7244,                0.87113,                0.51874,                0.38794,                0.39695,                0.23542,                 1.2224,                0.87866,                 0.8862,                0.00505,                0.00505,                0.00505
                    102,                  1.155,                0.72506,                0.87127,                0.51307,                0.39112,                0.39664,                0.23527,                 1.2216,                0.87849,                 0.8859,              0.0049722,              0.0049722,              0.0049722
                    103,                 1.1525,                0.72274,                0.87111,                0.52243,                 0.3876,                0.39523,                0.23457,                 1.2211,                0.87907,                  0.886,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.1533,                0.71998,                 0.8723,                0.51441,                0.38859,                0.39462,                0.23434,                 1.2206,                0.87989,                0.88586,              0.0048168,              0.0048168,              0.0048168
                    105,                 1.1511,                0.71817,                   0.87,                0.51825,                0.39014,                0.39527,                0.23485,                 1.2212,                0.88193,                0.88612,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.1478,                0.71662,                0.87103,                0.51392,                0.39253,                0.39579,                0.23491,                 1.2216,                0.88277,                0.88578,              0.0046616,              0.0046616,              0.0046616
                    107,                 1.1387,                  0.707,                 0.8699,                0.51468,                0.39121,                0.39618,                0.23571,                 1.2218,                0.88361,                0.88619,              0.0045842,              0.0045842,              0.0045842
                    108,                 1.1462,                0.71154,                0.87057,                0.51645,                0.39303,                0.39664,                 0.2358,                 1.2205,                0.88251,                0.88623,              0.0045068,              0.0045068,              0.0045068
                    109,                 1.1404,                0.70405,                0.86959,                0.52556,                0.38734,                0.39596,                0.23563,                 1.2203,                0.88378,                0.88591,              0.0044296,              0.0044296,              0.0044296
                    110,                 1.1436,                0.70762,                0.86825,                0.52033,                0.39004,                0.39589,                0.23521,                  1.222,                0.88517,                0.88604,              0.0043525,              0.0043525,              0.0043525
                    111,                 1.1461,                0.70809,                0.86855,                0.52349,                0.38756,                0.39665,                0.23599,                 1.2213,                0.88516,                0.88565,              0.0042756,              0.0042756,              0.0042756
                    112,                 1.1383,                0.70325,                0.86854,                0.52813,                0.38675,                0.39673,                0.23637,                 1.2216,                0.88452,                 0.8852,               0.004199,               0.004199,               0.004199
