model,class,size_bin,density_bin,raw075_group,n,best_raw_iou,best_raw_iou_P2,in_gt_total,in_gt_cap10,zero_in_gt,tal_preconflict_total,tal_final_total,zero_final_positive,conflict_loss_fraction,target_weight_mean,target_weight_max,p2_final_share,in_gt_P2,tal_preconflict_P2,tal_final_P2,in_gt_P3,tal_preconflict_P3,tal_final_P3,in_gt_P4,tal_preconflict_P4,tal_final_P4,in_gt_P5,tal_preconflict_P5,tal_final_P5
E21a,car,16-24,sparse,missing,38,0.6735294343609559,0.6648075808035699,22.44736842105263,10.0,0.0,10.0,10.0,0.0,0.0,0.3392117641081935,0.6580451060282556,0.7947368421052632,16.86842105263158,7.947368421052632,7.947368421052632,4.394736842105263,1.736842105263158,1.736842105263158,1.0526315789473684,0.2631578947368421,0.2631578947368421,0.13157894736842105,0.05263157894736842,0.05263157894736842
E21a,car,16-24,sparse,present,583,0.8929877658446493,0.8852003991706089,26.643224699828473,9.994854202401372,0.0,9.994854202401372,9.994854202401372,0.0,0.0,0.7004473306379229,0.8641886498465955,0.7357755452095075,20.058319039451113,7.353344768439108,7.353344768439108,5.0120068610634645,2.5917667238421958,2.5917667238421958,1.2538593481989708,0.048027444253859346,0.048027444253859346,0.3190394511149228,0.0017152658662092624,0.0017152658662092624
E21a,car,24-32,dense,missing,14,0.6855379641056061,0.6467903022255216,38.92857142857143,10.0,0.0,10.0,8.071428571428571,0.0,0.19285714285714287,0.34396952337452336,0.6627005934715271,0.6843253968253968,29.642857142857142,7.285714285714286,6.0,7.642857142857143,2.2857142857142856,1.7142857142857142,1.2142857142857142,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.0,0.0
E21a,car,24-32,dense,present,52,0.8573744251177862,0.8218012222876916,35.23076923076923,10.0,0.0,10.0,8.942307692307692,0.0,0.10576923076923077,0.505107871328409,0.8462098103303176,0.7195360195360195,27.0,7.3076923076923075,6.4423076923076925,6.403846153846154,2.423076923076923,2.230769230769231,1.4423076923076923,0.2692307692307692,0.2692307692307692,0.38461538461538464,0.0,0.0
E21a,car,24-32,middle,missing,64,0.6809262991882861,0.6663580853492022,35.953125,10.0,0.0,10.0,9.609375,0.0,0.0390625,0.37501047214027494,0.6671912726014853,0.812717013888889,26.71875,8.15625,7.8125,6.984375,1.59375,1.546875,1.84375,0.234375,0.234375,0.40625,0.015625,0.015625
E21a,car,24-32,middle,present,917,0.8921907234087895,0.884368273788086,38.291166848418754,10.0,0.0,10.0,9.97928026172301,0.0,0.0020719738276990187,0.6447350265643069,0.8751833435623311,0.7474369414663853,28.731733914940023,7.46782988004362,7.458015267175573,7.285714285714286,2.4591057797164666,2.451472191930207,1.8451472191930207,0.07197382769901854,0.06870229007633588,0.42857142857142855,0.0010905125408942203,0.0010905125408942203
E21a,car,24-32,sparse,missing,27,0.6907707629380403,0.67000044937487,41.7037037037037,10.0,0.0,10.0,10.0,0.0,0.0,0.358345120869301,0.6721136658279984,0.7333333333333334,31.703703703703702,7.333333333333333,7.333333333333333,7.444444444444445,2.4444444444444446,2.4444444444444446,1.9259259259259258,0.2222222222222222,0.2222222222222222,0.6296296296296297,0.0,0.0
E21a,car,24-32,sparse,present,965,0.908352863294473,0.9016121777228123,44.57305699481865,10.0,0.0,10.0,10.0,0.0,0.0,0.7242412408398841,0.8792551895497377,0.5519170984455959,33.42176165803109,5.519170984455958,5.519170984455958,8.421761658031087,4.155440414507772,4.155440414507772,2.157512953367876,0.32538860103626943,0.32538860103626943,0.572020725388601,0.0,0.0
E21a,car,8-16,dense,missing,219,0.6333809655550953,0.6208762220323902,5.926940639269406,5.767123287671233,0.0045662100456621,5.662100456621005,3.771689497716895,0.0136986301369863,0.3078818989369448,0.35238843104215684,0.6161811960240205,0.7269363609641387,4.337899543378995,4.1506849315068495,2.776255707762557,1.178082191780822,1.1232876712328768,0.7397260273972602,0.3013698630136986,0.2876712328767123,0.182648401826484,0.1095890410958904,0.1004566210045662,0.0730593607305936
E21a,car,8-16,dense,present,189,0.8262438174908754,0.8154923072252324,7.756613756613756,7.248677248677248,0.0,7.174603174603175,5.476190476190476,0.0,0.22916771646930376,0.44329965942435795,0.8232522206331687,0.7541001473541156,5.851851851851852,5.386243386243386,4.132275132275132,1.4232804232804233,1.3386243386243386,1.0476190476190477,0.4021164021164021,0.37037037037037035,0.2328042328042328,0.07936507936507936,0.07936507936507936,0.06349206349206349
E21a,car,8-16,middle,missing,381,0.6487543115934987,0.6420682177456032,7.745406824146982,7.091863517060368,0.0,6.971128608923885,6.380577427821522,0.0,0.07284401949756279,0.3270809603195021,0.6327640669239475,0.7567043702870475,5.829396325459317,5.2650918635170605,4.84251968503937,1.4435695538057742,1.2939632545931758,1.162729658792651,0.3858267716535433,0.34120734908136485,0.30708661417322836,0.08661417322834646,0.07086614173228346,0.06824146981627296
E21a,car,8-16,middle,present,961,0.848634537561379,0.8404929545493826,9.779396462018731,7.982310093652445,0.0,7.927159209157128,7.704474505723205,0.0,0.025443486447648777,0.549084150029829,0.8419765083896505,0.7622743339444692,7.345473465140478,6.0780437044745055,5.928199791883455,1.8678459937565037,1.4786680541103017,1.424557752341311,0.4588969823100936,0.30801248699271594,0.29136316337148804,0.10718002081165452,0.062434963579604576,0.060353798126951096
E21a,car,8-16,sparse,missing,39,0.6532191580686814,0.6396194115663186,8.692307692307692,7.487179487179487,0.0,7.487179487179487,7.487179487179487,0.0,0.0,0.3620271235704422,0.6399798362683027,0.7369556369556369,6.410256410256411,5.589743589743589,5.589743589743589,1.564102564102564,1.3846153846153846,1.3846153846153846,0.5128205128205128,0.358974358974359,0.358974358974359,0.20512820512820512,0.15384615384615385,0.15384615384615385
E21a,car,8-16,sparse,present,221,0.8589261686640088,0.8493897162411548,13.542986425339366,9.09049773755656,0.0,9.085972850678733,9.085972850678733,0.0,0.0,0.6380987980516788,0.8409569042300746,0.7669360051712992,10.149321266968325,7.013574660633484,7.013574660633484,2.570135746606335,1.7737556561085972,1.7737556561085972,0.6606334841628959,0.2669683257918552,0.2669683257918552,0.16289592760180996,0.03167420814479638,0.03167420814479638
E21a,motor,0-8,dense,missing,207,0.575656267683863,0.5658128835296862,2.657004830917874,2.657004830917874,0.06280193236714976,2.6280193236714977,2.028985507246377,0.13043478260869565,0.2221811004194424,0.4223393732060989,0.5649470312727822,0.7473544973544973,1.9903381642512077,1.9710144927536233,1.4927536231884058,0.5265700483091788,0.5217391304347826,0.42995169082125606,0.12560386473429952,0.12077294685990338,0.0966183574879227,0.014492753623188406,0.014492753623188406,0.00966183574879227
E21a,motor,0-8,dense,present,67,0.7997894651854216,0.7792314798084657,3.8805970149253732,3.8805970149253732,0.0,3.8805970149253732,3.208955223880597,0.0,0.14846008054963278,0.5056374055236134,0.7904933593166408,0.7321783937455578,2.9402985074626864,2.9402985074626864,2.3582089552238807,0.6865671641791045,0.6865671641791045,0.5970149253731343,0.19402985074626866,0.19402985074626866,0.19402985074626866,0.05970149253731343,0.05970149253731343,0.05970149253731343
E21a,motor,0-8,middle,missing,38,0.5823342855039396,0.5662829193629717,3.0789473684210527,3.0789473684210527,0.05263157894736842,3.0789473684210527,2.789473684210526,0.05263157894736842,0.06858465608465608,0.3730097239216168,0.5765067338943481,0.7097222222222223,2.236842105263158,2.236842105263158,1.9736842105263157,0.631578947368421,0.631578947368421,0.6052631578947368,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842
E21a,motor,0-8,middle,present,14,0.7966752180031368,0.7779150860650199,4.0,4.0,0.0,4.0,3.7857142857142856,0.0,0.03571428571428571,0.4413565418549946,0.7949602561337608,0.775,3.0714285714285716,3.0714285714285716,2.9285714285714284,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0
E21a,motor,0-8,sparse,missing,4,0.6119852140545845,0.6119852140545845,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.4213477298617363,0.6072697192430496,0.8809523809523809,3.5,3.5,3.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0
E21a,motor,0-8,sparse,present,5,0.8060189843177795,0.8028602957725525,5.4,5.4,0.0,5.4,5.4,0.0,0.0,0.4279086858034134,0.803625512123108,0.7961904761904762,4.4,4.4,4.4,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2
E21a,motor,16-24,dense,missing,59,0.689407416319443,0.6761458506018428,16.35593220338983,9.457627118644067,0.0,9.440677966101696,7.745762711864407,0.0,0.18186037126715093,0.3635766729712486,0.6741415105633817,0.6883606036148409,12.35593220338983,6.779661016949152,5.3559322033898304,3.0508474576271185,2.1864406779661016,1.9152542372881356,0.7796610169491526,0.4576271186440678,0.4576271186440678,0.1694915254237288,0.01694915254237288,0.01694915254237288
E21a,motor,16-24,dense,present,270,0.8585020592919103,0.8426432541123143,21.237037037037037,9.862962962962962,0.0,9.85925925925926,9.174074074074074,0.0,0.07049823633156967,0.515659849566442,0.8449438198849007,0.6368267689101023,15.922222222222222,6.348148148148148,5.792592592592593,4.037037037037037,2.8703703703703702,2.7444444444444445,0.9962962962962963,0.5962962962962963,0.6,0.2814814814814815,0.044444444444444446,0.037037037037037035
E21a,motor,16-24,middle,missing,198,0.6576709149762837,0.650395999502654,19.53030303030303,9.88888888888889,0.0,9.868686868686869,9.368686868686869,0.0,0.05155323071989738,0.316347928924693,0.6396283456171402,0.7632796216129549,14.782828282828282,7.606060606060606,7.1767676767676765,3.5707070707070705,1.9242424242424243,1.8636363636363635,0.9595959595959596,0.30303030303030304,0.29797979797979796,0.21717171717171718,0.03535353535353535,0.030303030303030304
E21a,motor,16-24,middle,present,538,0.8502207677603655,0.8401122540789466,23.265799256505577,9.949814126394052,0.0,9.949814126394052,9.860594795539033,0.0,0.009417596034696406,0.4984807610705661,0.8366685175098008,0.6973014800152347,17.50371747211896,6.938661710037175,6.869888475836431,4.4200743494423795,2.600371747211896,2.579925650557621,1.0743494423791822,0.39776951672862454,0.39776951672862454,0.26765799256505574,0.013011152416356878,0.013011152416356878
E21a,motor,16-24,sparse,missing,58,0.6836503199462233,0.6703828162160413,22.56896551724138,9.862068965517242,0.0,9.862068965517242,9.862068965517242,0.0,0.0,0.3452599633099704,0.6677736388198261,0.7613300492610837,16.810344827586206,7.517241379310345,7.517241379310345,4.620689655172414,2.1551724137931036,2.1551724137931036,0.9655172413793104,0.1896551724137931,0.1896551724137931,0.1724137931034483,0.0,0.0
E21a,motor,16-24,sparse,present,253,0.8605353818109385,0.8479515944309386,24.193675889328063,9.996047430830039,0.0,9.996047430830039,9.996047430830039,0.0,0.0,0.5383046947920276,0.8426028572523547,0.7267457180500659,18.158102766798418,7.264822134387352,7.264822134387352,4.565217391304348,2.4901185770750986,2.4901185770750986,1.1660079051383399,0.23715415019762845,0.23715415019762845,0.30434782608695654,0.003952569169960474,0.003952569169960474
E21a,motor,24-32,dense,missing,20,0.6842003881931304,0.6383377179503441,30.35,10.0,0.0,10.0,7.95,0.0,0.205,0.3195606037974357,0.6629020601511002,0.6001190476190477,23.4,6.15,4.7,5.4,3.05,2.55,1.15,0.65,0.6,0.4,0.15,0.1
E21a,motor,24-32,dense,present,140,0.8597263834306172,0.8095659494400025,38.92142857142857,10.0,0.0,10.0,9.664285714285715,0.0,0.03357142857142857,0.5457660572869437,0.8465390707765307,0.4366787775716347,29.064285714285713,4.421428571428572,4.15,7.5,4.635714285714286,4.578571428571428,1.8571428571428572,0.9428571428571428,0.9357142857142857,0.5,0.0,0.0
E21a,motor,24-32,middle,missing,57,0.6718882447794864,0.6549939894885347,40.05263157894737,10.0,0.0,10.0,9.701754385964913,0.0,0.02982456140350877,0.35849444411302867,0.6529779585829952,0.6730854915065441,30.36842105263158,6.719298245614035,6.526315789473684,7.385964912280702,2.807017543859649,2.719298245614035,1.8596491228070176,0.47368421052631576,0.43859649122807015,0.43859649122807015,0.0,0.017543859649122806
E21a,motor,24-32,middle,present,400,0.8626666696369648,0.8382412455976009,40.4175,9.9975,0.0,9.9975,9.9825,0.0,0.0015555555555555557,0.5482688416913152,0.8427517074346542,0.5693470002220002,30.2125,5.68,5.675,7.78,3.6,3.5925,1.95,0.715,0.7125,0.475,0.0025,0.0025
E21a,motor,24-32,sparse,missing,27,0.6697741636523494,0.6289804235652641,44.18518518518518,10.0,0.0,10.0,10.0,0.0,0.0,0.3168414901528094,0.6445405858534353,0.6777777777777778,33.629629629629626,6.777777777777778,6.777777777777778,8.222222222222221,2.8518518518518516,2.8518518518518516,1.8518518518518519,0.3333333333333333,0.3333333333333333,0.48148148148148145,0.037037037037037035,0.037037037037037035
E21a,motor,24-32,sparse,present,245,0.8715781562182368,0.8572385515485491,43.522448979591836,10.0,0.0,10.0,10.0,0.0,0.0,0.5686111122673871,0.8498193169126705,0.6016326530612245,32.779591836734696,6.016326530612245,6.016326530612245,8.13469387755102,3.669387755102041,3.669387755102041,2.057142857142857,0.3142857142857143,0.3142857142857143,0.5510204081632653,0.0,0.0
E21a,motor,8-16,dense,missing,298,0.6486871677557094,0.6388337980180778,7.184563758389261,6.442953020134228,0.006711409395973154,6.375838926174497,4.604026845637584,0.040268456375838924,0.2872653903903904,0.37421195623236936,0.6293618996347581,0.7288475413475414,5.476510067114094,4.798657718120805,3.3422818791946307,1.2751677852348993,1.2046979865771812,0.9697986577181208,0.3221476510067114,0.28187919463087246,0.2214765100671141,0.11073825503355705,0.09060402684563758,0.07046979865771812
E21a,motor,8-16,dense,present,391,0.8332091585144668,0.8161865577978247,9.785166240409207,8.10230179028133,0.0,8.092071611253196,6.524296675191816,0.0025575447570332483,0.19722526691836156,0.4880727729354149,0.8261683986355097,0.6892694342694343,7.3938618925831205,5.900255754475704,4.547314578005115,1.813299232736573,1.6956521739130435,1.5294117647058822,0.4680306905370844,0.4143222506393862,0.3836317135549872,0.10997442455242967,0.08184143222506395,0.0639386189258312
E21a,motor,8-16,middle,missing,276,0.6366701831204303,0.6274208345490954,9.177536231884059,7.746376811594203,0.0036231884057971015,7.684782608695652,7.115942028985507,0.0036231884057971015,0.07577344877344877,0.2943171008337627,0.6149521691690791,0.7358975468975468,6.909420289855072,5.72463768115942,5.242753623188406,1.75,1.536231884057971,1.4746376811594204,0.4166666666666667,0.35144927536231885,0.32971014492753625,0.10144927536231885,0.07246376811594203,0.06884057971014493
E21a,motor,8-16,middle,present,272,0.8244927102590308,0.8149052163695588,12.0,8.886029411764707,0.0,8.856617647058824,8.375,0.0,0.05355392156862745,0.44563608227626367,0.8160875091219649,0.7153098739495798,9.091911764705882,6.4375,5.992647058823529,2.2205882352941178,1.8970588235294117,1.8676470588235294,0.5625,0.4485294117647059,0.4485294117647059,0.125,0.07352941176470588,0.0661764705882353
E21a,motor,8-16,sparse,missing,43,0.6471752316452736,0.6433870182480923,9.093023255813954,7.744186046511628,0.0,7.651162790697675,7.651162790697675,0.0,0.0,0.3190746823715609,0.6331986296315526,0.7474898486526393,6.8604651162790695,5.744186046511628,5.744186046511628,1.697674418604651,1.4883720930232558,1.4883720930232558,0.4883720930232558,0.3953488372093023,0.3953488372093023,0.046511627906976744,0.023255813953488372,0.023255813953488372
E21a,motor,8-16,sparse,present,98,0.839333291564669,0.8327310565783053,11.755102040816327,8.795918367346939,0.0,8.795918367346939,8.795918367346939,0.0,0.0,0.47942662938516967,0.8343267373892725,0.76392938127632,8.806122448979592,6.744897959183674,6.744897959183674,2.2448979591836733,1.6734693877551021,1.6734693877551021,0.5612244897959183,0.32653061224489793,0.32653061224489793,0.14285714285714285,0.05102040816326531,0.05102040816326531
E21a,pedestrian,0-8,dense,missing,286,0.4837795863305772,0.4722824706793665,2.36013986013986,2.36013986013986,0.08391608391608392,2.2587412587412588,1.7517482517482517,0.16433566433566432,0.20122265122265123,0.3573058239383054,0.47091475373063874,0.7385236102809325,1.7517482517482517,1.6853146853146854,1.3426573426573427,0.458041958041958,0.44405594405594406,0.3111888111888112,0.12237762237762238,0.10839160839160839,0.07692307692307693,0.027972027972027972,0.02097902097902098,0.02097902097902098
E21a,pedestrian,0-8,dense,present,8,0.8362975344061852,0.820327490568161,4.75,4.75,0.0,4.625,3.25,0.0,0.20753968253968252,0.45409703627228737,0.8351670205593109,0.8050595238095238,3.625,3.5,2.625,1.0,1.0,0.625,0.125,0.125,0.0,0.0,0.0,0.0
E21a,pedestrian,0-8,middle,missing,249,0.5397982461205927,0.5340163519523708,2.566265060240964,2.566265060240964,0.07630522088353414,2.4538152610441766,2.4176706827309236,0.09236947791164658,0.014896755162241888,0.33277860452710434,0.514427019479999,0.7175726927939318,1.8795180722891567,1.819277108433735,1.7911646586345382,0.5261044176706827,0.4899598393574297,0.4859437751004016,0.11646586345381527,0.10441767068273092,0.10040160642570281,0.04417670682730924,0.040160642570281124,0.040160642570281124
E21a,pedestrian,0-8,middle,present,33,0.8098087924899477,0.8046357252381064,3.5757575757575757,3.5757575757575757,0.0,3.5757575757575757,3.5454545454545454,0.0,0.006060606060606061,0.44383403613711847,0.7955734820076914,0.6862914862914863,2.5454545454545454,2.5454545454545454,2.5454545454545454,0.696969696969697,0.696969696969697,0.696969696969697,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.09090909090909091,0.09090909090909091,0.06060606060606061
E21a,pedestrian,0-8,sparse,missing,31,0.5968645887990152,0.5968496011149499,3.032258064516129,3.032258064516129,0.03225806451612903,3.032258064516129,3.032258064516129,0.03225806451612903,0.0,0.38977278098464013,0.5753140422205131,0.6666666666666666,2.064516129032258,2.064516129032258,2.064516129032258,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0,0.0,0.0
E21a,pedestrian,0-8,sparse,present,16,0.8054480701684952,0.7975994721055031,3.0625,3.0625,0.0,3.0625,3.0625,0.0,0.0,0.5416680220514536,0.8034883216023445,0.8125,2.375,2.375,2.375,0.5625,0.5625,0.5625,0.125,0.125,0.125,0.0,0.0,0.0
E21a,pedestrian,16-24,dense,missing,90,0.6616888397269779,0.6565125087896982,16.1,9.722222222222221,0.0,9.71111111111111,6.7555555555555555,0.0,0.3096913580246914,0.3433906153672271,0.6431491593519847,0.8146869488536156,12.266666666666667,8.133333333333333,5.666666666666667,2.8555555555555556,1.3,0.8777777777777778,0.7666666666666667,0.2111111111111111,0.14444444444444443,0.2111111111111111,0.06666666666666667,0.06666666666666667
E21a,pedestrian,16-24,dense,present,216,0.845186786795104,0.8365999007666552,18.40740740740741,9.87962962962963,0.0,9.87037037037037,8.74074074074074,0.0,0.11368312757201647,0.46254522374106777,0.8385448028092031,0.8297214873603763,13.875,8.25,7.296296296296297,3.449074074074074,1.3888888888888888,1.2453703703703705,0.8287037037037037,0.18981481481481483,0.16203703703703703,0.25462962962962965,0.041666666666666664,0.037037037037037035
E21a,pedestrian,16-24,middle,missing,366,0.6734481201471527,0.6686617006532481,18.726775956284154,9.836065573770492,0.0,9.816939890710383,9.349726775956285,0.0,0.048037557463786976,0.3206176549664449,0.6615033215675198,0.8565432821580363,14.112021857923498,8.412568306010929,8.024590163934427,3.57103825136612,1.221311475409836,1.1475409836065573,0.8497267759562842,0.15027322404371585,0.14754098360655737,0.19398907103825136,0.03278688524590164,0.030054644808743168
E21a,pedestrian,16-24,middle,present,1177,0.8549913262146048,0.8475679781037868,20.419711129991505,9.95412064570943,0.0,9.949872557349194,9.843670348343245,0.0,0.010733503256867742,0.5173975088417581,0.8443135762984406,0.8521900642546353,15.36873406966865,8.481733220050977,8.401869158878505,3.884451996601529,1.3559898045879355,1.3313508920985557,0.9039932030586236,0.09685641461342395,0.0951571792693288,0.2625318606627018,0.015293118096856415,0.015293118096856415
E21a,pedestrian,16-24,sparse,missing,72,0.6814089810682668,0.6780476888848675,22.666666666666668,9.930555555555555,0.0,9.930555555555555,9.930555555555555,0.0,0.0,0.37489416621004534,0.6624427512288094,0.8771604938271605,17.055555555555557,8.722222222222221,8.722222222222221,4.319444444444445,1.1111111111111112,1.1111111111111112,1.0138888888888888,0.08333333333333333,0.08333333333333333,0.2777777777777778,0.013888888888888888,0.013888888888888888
E21a,pedestrian,16-24,sparse,present,547,0.8668131521022734,0.8592543721852834,23.02376599634369,9.978062157221206,0.0,9.974405850091408,9.974405850091408,0.0,0.0,0.5908564769099356,0.8489202397179124,0.8161791590493601,17.343692870201096,8.144424131627057,8.144424131627057,4.340036563071298,1.7605118829981719,1.7605118829981719,1.093235831809872,0.062157221206581355,0.062157221206581355,0.24680073126142596,0.007312614259597806,0.007312614259597806
E21a,pedestrian,24-32,dense,missing,7,0.6934472152165004,0.679075803075518,38.714285714285715,10.0,0.0,10.0,6.142857142857143,0.0,0.38571428571428573,0.49293926783970426,0.6495319775172642,0.8305555555555556,29.0,8.142857142857142,5.285714285714286,7.571428571428571,1.8571428571428572,0.8571428571428571,1.7142857142857142,0.0,0.0,0.42857142857142855,0.0,0.0
E21a,pedestrian,24-32,dense,present,65,0.8526932771389301,0.8432721798236553,36.92307692307692,10.0,0.0,10.0,8.353846153846154,0.0,0.1646153846153846,0.5084403365850448,0.8395027059775132,0.8522399822399823,27.953846153846154,8.661538461538461,7.2153846153846155,6.769230769230769,1.2923076923076924,1.0923076923076922,1.7846153846153847,0.046153846153846156,0.046153846153846156,0.4153846153846154,0.0,0.0
E21a,pedestrian,24-32,middle,missing,127,0.6860310815450713,0.6786577220507494,37.07874015748032,10.0,0.0,10.0,9.086614173228346,0.007874015748031496,0.09133858267716535,0.3827017397871093,0.6703272398029055,0.8798122952884858,28.173228346456693,8.826771653543307,8.078740157480315,6.748031496062992,1.110236220472441,0.9606299212598425,1.7165354330708662,0.05511811023622047,0.03937007874015748,0.4409448818897638,0.007874015748031496,0.007874015748031496
E21a,pedestrian,24-32,middle,present,605,0.8674141446420969,0.8581959887969592,38.553719008264466,10.0,0.0,10.0,9.895867768595041,0.0,0.010413223140495868,0.5491362146109589,0.8485069731050287,0.8176229830775286,29.02809917355372,8.173553719008265,8.097520661157025,7.267768595041322,1.7570247933884298,1.7338842975206612,1.8330578512396694,0.06942148760330578,0.06446280991735537,0.42479338842975206,0.0,0.0
E21a,pedestrian,24-32,sparse,missing,41,0.6815055695975699,0.6688765352819024,40.68292682926829,10.0,0.0,10.0,10.0,0.0,0.0,0.3914898108781838,0.6473010713007392,0.8707317073170733,31.414634146341463,8.707317073170731,8.707317073170731,7.146341463414634,1.2926829268292683,1.2926829268292683,1.7560975609756098,0.0,0.0,0.36585365853658536,0.0,0.0
E21a,pedestrian,24-32,sparse,present,471,0.8785528071113959,0.8670453944277106,42.97664543524416,10.0,0.0,10.0,10.0,0.0,0.0,0.6233990412608833,0.8481186889032902,0.6912951167728238,32.33545647558386,6.912951167728238,6.912951167728238,8.093418259023355,2.8386411889596603,2.8386411889596603,2.040339702760085,0.2484076433121019,0.2484076433121019,0.5074309978768577,0.0,0.0
E21a,pedestrian,8-16,dense,missing,545,0.6090733239136704,0.5980303039791387,6.045871559633028,5.812844036697248,0.011009174311926606,5.6935779816513765,4.273394495412844,0.03302752293577982,0.23221882929131998,0.3323747803911467,0.5871507886274305,0.7455701635492906,4.565137614678899,4.361467889908257,3.2660550458715596,1.0954128440366973,0.998165137614679,0.744954128440367,0.3155963302752294,0.26972477064220185,0.20917431192660552,0.06972477064220184,0.06422018348623854,0.05321100917431193
E21a,pedestrian,8-16,dense,present,367,0.825068204052117,0.8119995684162472,7.487738419618529,7.0,0.0,6.956403269754769,5.918256130790191,0.0027247956403269754,0.13538774274469095,0.43134646402682114,0.8209162740433802,0.7682300167955906,5.662125340599455,5.32425068119891,4.5422343324250685,1.3869209809264305,1.2397820163487738,1.0354223433242506,0.33787465940054495,0.3079019073569482,0.2615803814713896,0.1008174386920981,0.08446866485013624,0.07901907356948229
E21a,pedestrian,8-16,middle,missing,928,0.627441812836533,0.6225860982908514,7.675646551724138,6.867456896551724,0.003232758620689655,6.689655172413793,6.334051724137931,0.00646551724137931,0.050608551501408645,0.29705236537266855,0.611871012455204,0.7662194849016974,5.676724137931035,5.150862068965517,4.897629310344827,1.5172413793103448,1.1842672413793103,1.0948275862068966,0.39762931034482757,0.2963362068965517,0.2855603448275862,0.08405172413793104,0.05818965517241379,0.05603448275862069
E21a,pedestrian,8-16,middle,present,980,0.831030751004511,0.8226691686681339,9.543877551020408,7.927551020408163,0.0020408163265306124,7.85,7.68265306122449,0.0020408163265306124,0.02175925925925926,0.4499624782681831,0.826976672637682,0.7799079754601227,7.208163265306123,6.186734693877551,6.0653061224489795,1.779591836734694,1.316326530612245,1.279591836734694,0.4346938775510204,0.28469387755102044,0.27653061224489794,0.12142857142857143,0.06224489795918367,0.061224489795918366
E21a,pedestrian,8-16,sparse,missing,216,0.6568813971071331,0.6486071746934343,8.458333333333334,7.263888888888889,0.0,7.175925925925926,7.175925925925926,0.0,0.0,0.34559522734747994,0.6439035999140253,0.7675227807172251,6.314814814814815,5.560185185185185,5.560185185185185,1.6296296296296295,1.2777777777777777,1.2777777777777777,0.46296296296296297,0.3194444444444444,0.3194444444444444,0.05092592592592592,0.018518518518518517,0.018518518518518517
E21a,pedestrian,8-16,sparse,present,303,0.835767120614697,0.8260550011109205,10.564356435643564,8.346534653465346,0.0,8.3003300330033,8.3003300330033,0.0,0.0,0.4900678922929386,0.8286980123016308,0.7817643669128818,8.0,6.597359735973598,6.597359735973598,1.9273927392739274,1.3564356435643565,1.3564356435643565,0.5214521452145214,0.2739273927392739,0.2739273927392739,0.11551155115511551,0.07260726072607261,0.07260726072607261
E21a,people,0-8,dense,missing,434,0.5147892994814754,0.506247415486294,2.725806451612903,2.725806451612903,0.052995391705069124,2.69815668202765,1.3894009216589862,0.28110599078341014,0.4747758761206194,0.39430120851410233,0.5094953064395574,0.7806852869352869,2.02073732718894,2.0023041474654377,1.0529953917050692,0.5046082949308756,0.4976958525345622,0.24193548387096775,0.1543778801843318,0.15207373271889402,0.06682027649769585,0.04608294930875576,0.04608294930875576,0.027649769585253458
E21a,people,0-8,dense,present,40,0.8119325116276741,0.8022684678435326,4.525,4.525,0.0,4.45,3.175,0.0,0.2752678571428572,0.5122031964361667,0.809537336230278,0.7908333333333333,3.35,3.325,2.525,0.9,0.875,0.45,0.15,0.15,0.15,0.125,0.1,0.05
E21a,people,0-8,middle,missing,67,0.5621030392931469,0.5574367718020482,3.791044776119403,3.791044776119403,0.014925373134328358,3.746268656716418,3.3134328358208953,0.029850746268656716,0.1073112073112073,0.2894737013257466,0.5240729993352523,0.7378021978021978,2.8208955223880596,2.791044776119403,2.462686567164179,0.6865671641791045,0.6865671641791045,0.6119402985074627,0.2537313432835821,0.23880597014925373,0.208955223880597,0.029850746268656716,0.029850746268656716,0.029850746268656716
E21a,people,0-8,middle,present,6,0.809487541516622,0.7717165251572927,3.5,3.5,0.0,3.3333333333333335,3.1666666666666665,0.0,0.03333333333333333,0.4774087319771449,0.8075490395228068,0.7722222222222221,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
E21a,people,0-8,sparse,missing,3,0.6305335958798727,0.6185034314791361,2.3333333333333335,2.3333333333333335,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.4735390245914459,0.5922595858573914,0.7222222222222222,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
E21a,people,16-24,dense,missing,100,0.6516068372130394,0.6466301020979881,17.43,9.58,0.0,9.56,6.67,0.02,0.3087539682539683,0.35099299183609534,0.6267106198534673,0.8662900874635568,13.07,8.2,5.9,3.38,1.08,0.6,0.75,0.14,0.07,0.23,0.14,0.1
