                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.2908,                0.91422,                 1.0278,                0.61267,                 0.5011,                0.52961,                0.32853,                 1.3119,                 0.9776,                 1.0616,              0.0078963,              0.0078963,              0.0078963
                     63,                 1.2889,                0.90983,                 1.0252,                0.62798,                0.49928,                0.53732,                0.33387,                 1.3118,                0.97386,                 1.0618,              0.0078323,              0.0078323,              0.0078323
                     64,                 1.2898,                0.91093,                 1.0276,                0.60395,                0.50924,                0.53347,                 0.3303,                 1.3155,                0.98218,                 1.0641,              0.0077677,              0.0077677,              0.0077677
                     65,                 1.2891,                0.90639,                 1.0283,                0.61263,                0.51063,                 0.5355,                0.33225,                 1.3136,                0.97744,                 1.0626,              0.0077023,              0.0077023,              0.0077023
                     66,                  1.286,                0.90154,                 1.0265,                0.61144,                0.50644,                0.53803,                0.33364,                 1.3119,                0.97369,                 1.0625,              0.0076364,              0.0076364,              0.0076364
                     67,                 1.2843,                0.90208,                 1.0266,                   0.62,                0.50516,                0.53843,                0.33439,                 1.3092,                0.97342,                 1.0616,              0.0075698,              0.0075698,              0.0075698
                     68,                 1.2823,                0.90361,                 1.0249,                0.61401,                0.50359,                0.53599,                0.33403,                 1.3115,                 0.9735,                 1.0623,              0.0075025,              0.0075025,              0.0075025
                     69,                 1.2753,                0.89664,                 1.0233,                0.62194,                0.50297,                0.53564,                0.33328,                 1.3094,                 0.9704,                  1.062,              0.0074347,              0.0074347,              0.0074347
                     70,                  1.282,                0.89626,                 1.0262,                0.62169,                0.50257,                0.53742,                0.33504,                 1.3094,                0.97088,                 1.0615,              0.0073663,              0.0073663,              0.0073663
                     71,                 1.2751,                0.88851,                 1.0231,                0.62017,                0.50588,                 0.5392,                0.33653,                 1.3083,                 0.9699,                 1.0615,              0.0072973,              0.0072973,              0.0072973
                     72,                 1.2772,                 0.8913,                 1.0231,                0.60944,                0.50783,                0.53703,                0.33453,                 1.3106,                0.96927,                 1.0621,              0.0072277,              0.0072277,              0.0072277
                     73,                  1.269,                 0.8824,                 1.0203,                0.61407,                0.50732,                0.53578,                0.33325,                 1.3122,                0.96977,                 1.0614,              0.0071576,              0.0071576,              0.0071576
                     74,                 1.2728,                0.88465,                 1.0227,                0.61508,                0.50578,                0.53636,                0.33309,                 1.3157,                0.97295,                 1.0643,               0.007087,               0.007087,               0.007087
                     75,                 1.2776,                0.88653,                  1.024,                0.60741,                0.51131,                0.53471,                0.33237,                  1.311,                0.97061,                 1.0634,              0.0070159,              0.0070159,              0.0070159
                     76,                 1.2666,                0.87429,                 1.0208,                0.61724,                0.50585,                0.53403,                0.33223,                 1.3101,                0.97176,                 1.0635,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.2686,                 0.8753,                 1.0224,                0.61942,                0.50504,                0.53409,                0.33273,                 1.3142,                0.97157,                 1.0646,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.2628,                0.87371,                 1.0206,                0.61884,                0.50473,                0.53691,                0.33328,                 1.3117,                0.96932,                 1.0642,              0.0067997,              0.0067997,              0.0067997
                     79,                 1.2666,                0.87473,                 1.0197,                 0.6223,                0.50336,                 0.5362,                0.33338,                 1.3124,                0.96961,                 1.0644,              0.0067268,              0.0067268,              0.0067268
                     80,                 1.2654,                0.87138,                 1.0214,                0.62126,                0.50264,                0.53613,                0.33378,                  1.312,                0.96805,                 1.0636,              0.0066534,              0.0066534,              0.0066534
                     81,                 1.2576,                 0.8645,                 1.0181,                0.61518,                0.50636,                 0.5381,                0.33451,                 1.3107,                 0.9686,                 1.0644,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.2574,                0.86351,                 1.0184,                0.60856,                0.50666,                0.53667,                0.33321,                 1.3107,                0.96973,                 1.0646,              0.0065055,              0.0065055,              0.0065055
                     83,                 1.2591,                0.86303,                 1.0199,                0.62551,                0.50233,                0.53793,                0.33363,                 1.3107,                0.96873,                 1.0649,               0.006431,               0.006431,               0.006431
                     84,                 1.2562,                0.85892,                 1.0172,                 0.6145,                0.50641,                0.53455,                0.33224,                 1.3102,                 0.9703,                 1.0658,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.2571,                0.85809,                 1.0156,                 0.6204,                0.50392,                0.53583,                0.33203,                 1.3138,                0.97031,                 1.0667,               0.006281,               0.006281,               0.006281
                     86,                 1.2588,                0.85849,                 1.0193,                0.62003,                0.50685,                0.53544,                0.33258,                 1.3092,                 0.9698,                 1.0658,              0.0062056,              0.0062056,              0.0062056
                     87,                 1.2541,                0.85347,                 1.0174,                0.61861,                0.50873,                0.53614,                0.33251,                 1.3126,                0.96995,                 1.0673,              0.0061298,              0.0061298,              0.0061298
                     88,                 1.2482,                0.84729,                 1.0166,                0.62002,                0.51019,                 0.5362,                0.33293,                 1.3118,                0.96745,                 1.0667,              0.0060538,              0.0060538,              0.0060538
                     89,                 1.2499,                0.84841,                 1.0166,                0.61746,                0.51177,                0.53856,                0.33427,                 1.3122,                0.96586,                 1.0672,              0.0059775,              0.0059775,              0.0059775
                     90,                 1.2444,                 0.8464,                 1.0155,                0.62046,                0.51345,                0.53983,                0.33548,                 1.3125,                0.96524,                 1.0679,               0.005901,               0.005901,               0.005901
                     91,                 1.2479,                 0.8448,                 1.0149,                0.62085,                0.51244,                0.53993,                0.33545,                 1.3119,                 0.9649,                 1.0673,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.2468,                 0.8419,                 1.0146,                0.62476,                0.50443,                0.53876,                0.33491,                 1.3133,                0.96634,                 1.0679,              0.0057475,              0.0057475,              0.0057475
                     93,                 1.2465,                0.83984,                 1.0133,                0.62653,                0.50633,                0.53856,                0.33489,                 1.3126,                0.96595,                 1.0672,              0.0056704,              0.0056704,              0.0056704
                     94,                 1.2424,                0.83557,                 1.0148,                0.62472,                0.50808,                0.53936,                0.33502,                 1.3132,                0.96378,                 1.0674,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.2408,                0.83319,                 1.0145,                0.62668,                0.50704,                0.53915,                0.33485,                 1.3149,                 0.9641,                 1.0681,              0.0055158,              0.0055158,              0.0055158
                     96,                 1.2363,                0.82953,                 1.0132,                0.61875,                0.51013,                0.53876,                0.33463,                 1.3137,                0.96464,                 1.0685,              0.0054384,              0.0054384,              0.0054384
                     97,                 1.2384,                 0.8295,                 1.0129,                0.62622,                0.50417,                0.53878,                0.33462,                 1.3156,                0.96489,                 1.0689,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.2296,                0.82352,                 1.0109,                0.62783,                0.50098,                0.53924,                0.33473,                  1.316,                0.96449,                 1.0699,              0.0052832,              0.0052832,              0.0052832
                     99,                 1.2325,                0.82472,                  1.011,                0.61901,                0.50663,                 0.5377,                0.33355,                 1.3164,                0.96699,                 1.0702,              0.0052055,              0.0052055,              0.0052055
                    100,                 1.2305,                 0.8176,                  1.011,                0.62131,                0.50414,                 0.5374,                 0.3336,                 1.3167,                0.96693,                 1.0705,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.2288,                0.81787,                 1.0096,                0.61794,                 0.5074,                0.53694,                0.33388,                 1.3178,                0.96873,                 1.0712,                0.00505,                0.00505,                0.00505
                    102,                 1.2333,                0.82098,                  1.013,                0.62918,                0.50273,                0.53733,                0.33395,                 1.3168,                0.96812,                 1.0708,              0.0049722,              0.0049722,              0.0049722
