                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                  1.277,                0.88784,                 1.0242,                0.61392,                0.51804,                0.54216,                0.33722,                 1.3065,                0.96793,                 1.0632,              0.0070159,              0.0070159,              0.0070159
                     76,                 1.2667,                0.87655,                 1.0206,                0.62553,                0.50613,                0.54094,                0.33713,                 1.3057,                0.96916,                 1.0622,              0.0069443,              0.0069443,              0.0069443
                     77,                 1.2667,                0.87574,                 1.0218,                0.61681,                0.51083,                0.54074,                0.33769,                 1.3068,                0.96601,                 1.0628,              0.0068722,              0.0068722,              0.0068722
                     78,                 1.2617,                0.87189,                 1.0213,                0.61758,                0.51441,                0.54388,                0.33918,                 1.3065,                0.96462,                 1.0632,              0.0067997,              0.0067997,              0.0067997
                     79,                 1.2669,                0.87511,                 1.0219,                 0.6102,                0.52046,                0.54457,                0.33973,                 1.3078,                0.96505,                  1.065,              0.0067268,              0.0067268,              0.0067268
                     80,                 1.2651,                0.87176,                 1.0224,                0.61595,                0.51573,                0.54409,                0.33877,                 1.3093,                0.96439,                 1.0643,              0.0066534,              0.0066534,              0.0066534
                     81,                 1.2577,                0.86445,                  1.019,                0.62247,                0.51404,                0.54325,                0.33846,                 1.3076,                0.96659,                 1.0643,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.2571,                0.86466,                 1.0187,                0.61111,                0.51853,                0.54337,                0.33831,                 1.3067,                0.96613,                 1.0643,              0.0065055,              0.0065055,              0.0065055
                     83,                 1.2592,                0.86266,                 1.0208,                0.61803,                0.51769,                0.54369,                0.33873,                 1.3079,                0.96568,                 1.0649,               0.006431,               0.006431,               0.006431
                     84,                 1.2561,                0.85923,                 1.0177,                0.62519,                0.51271,                0.54132,                0.33716,                 1.3071,                  0.967,                 1.0654,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.2572,                0.85883,                 1.0168,                0.62419,                0.51063,                0.54005,                0.33665,                 1.3073,                0.96765,                 1.0644,               0.006281,               0.006281,               0.006281
                     86,                 1.2582,                0.85843,                 1.0201,                0.61673,                0.51568,                0.53944,                 0.3365,                 1.3059,                 0.9659,                 1.0645,              0.0062056,              0.0062056,              0.0062056
                     87,                 1.2547,                0.85395,                 1.0193,                0.61906,                0.51624,                0.54324,                 0.3386,                  1.308,                0.96494,                 1.0667,              0.0061298,              0.0061298,              0.0061298
                     88,                 1.2481,                0.84877,                 1.0187,                 0.6227,                0.51544,                0.54502,                0.33946,                 1.3086,                 0.9624,                 1.0668,              0.0060538,              0.0060538,              0.0060538
                     89,                 1.2494,                0.84854,                  1.018,                0.62524,                0.51327,                0.54307,                0.33852,                 1.3084,                   0.96,                 1.0666,              0.0059775,              0.0059775,              0.0059775
                     90,                 1.2445,                0.84829,                 1.0163,                0.62634,                0.51482,                0.54288,                0.33831,                 1.3083,                 0.9618,                 1.0666,               0.005901,               0.005901,               0.005901
                     91,                 1.2475,                0.84537,                 1.0146,                0.62426,                0.51444,                0.54266,                  0.338,                 1.3111,                0.96241,                 1.0667,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.2454,                0.84156,                 1.0154,                0.62659,                0.51094,                0.54226,                0.33783,                 1.3109,                0.96174,                 1.0673,              0.0057475,              0.0057475,              0.0057475
                     93,                 1.2461,                0.83997,                  1.014,                0.62211,                0.51103,                0.54107,                0.33719,                 1.3099,                0.96185,                 1.0668,              0.0056704,              0.0056704,              0.0056704
                     94,                 1.2415,                0.83543,                 1.0146,                0.61678,                0.51825,                0.54135,                0.33722,                 1.3088,                0.96154,                 1.0667,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.2404,                0.83453,                  1.016,                0.62471,                0.51144,                0.54188,                0.33722,                 1.3098,                0.96047,                 1.0675,              0.0055158,              0.0055158,              0.0055158
                     96,                 1.2359,                0.83029,                 1.0132,                0.63124,                0.51135,                0.54268,                0.33794,                 1.3098,                0.96167,                 1.0675,              0.0054384,              0.0054384,              0.0054384
                     97,                 1.2377,                0.82931,                  1.013,                0.63066,                0.51216,                0.54293,                0.33809,                 1.3104,                 0.9613,                 1.0677,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.2295,                0.82469,                 1.0107,                0.62784,                0.51063,                 0.5425,                0.33758,                 1.3092,                0.96288,                 1.0672,              0.0052832,              0.0052832,              0.0052832
                     99,                  1.232,                0.82434,                 1.0116,                0.62481,                 0.5145,                0.54344,                0.33735,                 1.3101,                0.96306,                 1.0677,              0.0052055,              0.0052055,              0.0052055
                    100,                 1.2301,                 0.8185,                 1.0115,                0.61936,                0.51896,                0.54392,                0.33799,                 1.3114,                0.96322,                 1.0681,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.2276,                0.81901,                 1.0093,                0.61805,                0.51909,                0.54387,                0.33774,                 1.3119,                 0.9637,                 1.0681,                0.00505,                0.00505,                0.00505
                    102,                 1.2322,                0.82072,                 1.0125,                0.61557,                0.52115,                 0.5442,                0.33863,                 1.3105,                0.96241,                 1.0677,              0.0049722,              0.0049722,              0.0049722
                    103,                 1.2275,                0.81709,                 1.0099,                 0.6231,                0.51846,                0.54403,                0.33862,                 1.3104,                0.96232,                 1.0677,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.2255,                0.81208,                  1.011,                0.63117,                0.51366,                0.54393,                0.33823,                 1.3105,                0.96231,                 1.0683,              0.0048168,              0.0048168,              0.0048168
                    105,                  1.223,                0.80879,                 1.0057,                0.64187,                0.50816,                0.54371,                0.33831,                  1.311,                0.96191,                 1.0682,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.2256,                0.81216,                  1.009,                 0.6371,                0.50957,                0.54319,                 0.3379,                 1.3122,                0.96194,                 1.0691,              0.0046616,              0.0046616,              0.0046616
                    107,                 1.2224,                0.80734,                 1.0086,                0.63225,                0.51077,                0.54299,                0.33777,                 1.3129,                0.96222,                 1.0698,              0.0045842,              0.0045842,              0.0045842
                    108,                 1.2187,                0.80285,                 1.0061,                0.63403,                0.51192,                0.54268,                0.33771,                 1.3136,                0.96292,                 1.0704,              0.0045068,              0.0045068,              0.0045068
                    109,                 1.2174,                0.80215,                  1.007,                0.62423,                0.51613,                0.54172,                0.33622,                 1.3147,                0.96443,                 1.0712,              0.0044296,              0.0044296,              0.0044296
                    110,                 1.2183,                0.79999,                 1.0069,                0.62523,                0.51567,                0.54148,                0.33625,                 1.3166,                0.96585,                  1.072,              0.0043525,              0.0043525,              0.0043525
                    111,                   1.21,                0.79511,                 1.0062,                0.63096,                0.51147,                0.54108,                0.33712,                 1.3167,                0.96659,                 1.0724,              0.0042756,              0.0042756,              0.0042756
                    112,                 1.2115,                0.79536,                 1.0069,                0.63383,                0.51078,                0.54178,                0.33702,                 1.3169,                0.96658,                 1.0728,               0.004199,               0.004199,               0.004199
                    113,                 1.2037,                0.78914,                 1.0052,                0.63229,                 0.5113,                0.54192,                0.33709,                 1.3168,                0.96732,                 1.0729,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2099,                0.79252,                 1.0032,                0.62319,                 0.5164,                0.54165,                 0.3369,                 1.3177,                0.96814,                 1.0733,              0.0040462,              0.0040462,              0.0040462
                    115,                 1.2063,                0.78822,                 1.0052,                0.62727,                0.51201,                0.54082,                0.33626,                  1.318,                0.96857,                 1.0734,              0.0039702,              0.0039702,              0.0039702
                    116,                 1.2043,                0.78709,                 1.0029,                0.62923,                0.50963,                0.54081,                0.33618,                  1.319,                0.96846,                 1.0741,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.2043,                0.78341,                 1.0034,                0.61922,                0.51434,                0.54007,                0.33577,                 1.3196,                 0.9693,                 1.0746,               0.003819,               0.003819,               0.003819
                    118,                 1.2078,                0.78558,                 1.0023,                 0.6176,                0.51401,                0.54027,                0.33572,                 1.3195,                0.96976,                 1.0749,              0.0037438,              0.0037438,              0.0037438
                    119,                 1.2046,                0.78125,                 1.0042,                0.61369,                0.51474,                0.54042,                0.33573,                 1.3201,                   0.97,                 1.0751,               0.003669,               0.003669,               0.003669
                    120,                 1.1987,                0.77439,                 1.0026,                 0.6157,                 0.5149,                0.53974,                0.33549,                 1.3205,                 0.9704,                 1.0756,              0.0035945,              0.0035945,              0.0035945
                    121,                  1.204,                0.77881,                 1.0012,                0.62024,                0.50944,                0.53919,                0.33497,                 1.3214,                0.97162,                 1.0758,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1968,                0.77246,                0.99807,                0.62139,                0.50653,                0.53897,                0.33473,                 1.3219,                0.97192,                 1.0759,              0.0034466,              0.0034466,              0.0034466
                    123,                 1.1956,                0.77252,                0.99942,                0.62186,                0.50503,                0.53866,                 0.3344,                 1.3223,                0.97292,                 1.0763,              0.0033732,              0.0033732,              0.0033732
                    124,                  1.194,                 0.7688,                 1.0007,                0.61452,                0.50749,                0.53805,                0.33391,                 1.3232,                0.97395,                 1.0766,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1924,                0.76915,                0.99764,                0.62483,                0.50349,                0.53745,                0.33358,                 1.3238,                0.97498,                 1.0771,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1906,                0.76579,                0.99865,                0.62314,                0.50405,                0.53789,                 0.3335,                 1.3237,                0.97561,                 1.0774,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1862,                0.76057,                  0.997,                0.62067,                0.50511,                0.53724,                0.33321,                 1.3239,                0.97553,                 1.0777,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1908,                0.76363,                0.99753,                0.61896,                0.50711,                0.53761,                0.33298,                  1.324,                0.97623,                 1.0779,               0.003013,               0.003013,               0.003013
                    129,                 1.1844,                  0.759,                0.99577,                0.62067,                 0.5076,                0.53748,                0.33299,                 1.3243,                0.97685,                 1.0783,              0.0029424,              0.0029424,              0.0029424
                    130,                 1.1822,                0.75676,                0.99479,                0.62216,                0.50474,                0.53731,                0.33289,                 1.3244,                0.97739,                 1.0786,              0.0028723,              0.0028723,              0.0028723
                    131,                 1.1829,                0.75607,                0.99825,                0.62612,                0.50291,                0.53668,                0.33262,                 1.3249,                 0.9777,                  1.079,              0.0028027,              0.0028027,              0.0028027
                    132,                  1.187,                0.75629,                0.99662,                0.61931,                0.50436,                0.53617,                0.33215,                 1.3251,                0.97778,                 1.0792,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1812,                0.75393,                0.99653,                 0.6279,                0.49973,                0.53567,                0.33197,                 1.3254,                0.97805,                 1.0794,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1847,                0.75378,                0.99671,                0.63284,                0.49742,                0.53555,                0.33198,                 1.3255,                0.97773,                 1.0796,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1783,                0.74714,                0.99624,                0.62513,                0.50055,                0.53522,                 0.3318,                 1.3261,                 0.9782,                 1.0801,              0.0025302,              0.0025302,              0.0025302
                    136,                 1.1764,                0.74565,                0.99531,                0.62905,                0.50035,                0.53561,                0.33193,                 1.3265,                0.97872,                 1.0804,              0.0024636,              0.0024636,              0.0024636
                    137,                 1.1785,                0.74526,                0.99403,                0.63163,                0.49922,                0.53469,                0.33163,                 1.3267,                0.97964,                 1.0806,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.1736,                0.74181,                0.99324,                0.62545,                0.50227,                 0.5354,                0.33139,                 1.3268,                0.97959,                 1.0807,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1682,                 0.7404,                 0.9915,                0.62228,                 0.5043,                0.53529,                0.33145,                 1.3269,                0.98009,                 1.0809,              0.0022677,              0.0022677,              0.0022677
                    140,                  1.171,                0.74076,                0.99325,                0.62356,                0.50402,                0.53489,                0.33144,                 1.3275,                0.98025,                 1.0812,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.1736,                0.74198,                0.99199,                0.62173,                0.50518,                0.53422,                0.33114,                 1.3277,                 0.9804,                 1.0814,              0.0021405,              0.0021405,              0.0021405
                    142,                 1.1666,                0.73449,                0.99005,                0.62101,                0.50621,                0.53412,                0.33084,                 1.3279,                0.98033,                 1.0816,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1702,                0.73787,                0.99041,                0.62741,                0.50247,                 0.5343,                0.33077,                 1.3283,                0.98077,                 1.0818,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.1622,                0.73132,                0.99069,                0.62998,                0.50217,                0.53369,                0.33046,                 1.3287,                0.98117,                 1.0821,               0.001955,               0.001955,               0.001955
                    145,                 1.1687,                0.73458,                 0.9887,                 0.6294,                0.50208,                0.53386,                0.33031,                 1.3289,                0.98136,                 1.0822,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.1567,                0.72564,                0.98898,                0.63016,                0.50153,                0.53374,                0.33046,                  1.329,                0.98165,                 1.0824,              0.0018352,              0.0018352,              0.0018352
                    147,                 1.1643,                0.73129,                0.99018,                0.63043,                0.50144,                0.53368,                0.33038,                 1.3293,                0.98214,                 1.0824,              0.0017765,              0.0017765,              0.0017765
                    148,                 1.1587,                0.72774,                0.99009,                 0.6275,                0.50343,                0.53368,                0.33047,                 1.3296,                0.98191,                 1.0826,              0.0017186,              0.0017186,              0.0017186
                    149,                 1.1556,                0.72193,                0.98729,                0.62839,                0.50312,                0.53339,                0.33043,                 1.3296,                0.98217,                 1.0827,              0.0016615,              0.0016615,              0.0016615
                    150,                 1.1577,                0.72168,                0.98765,                0.62533,                0.50449,                0.53319,                0.33022,                 1.3296,                0.98246,                 1.0828,              0.0016052,              0.0016052,              0.0016052
                    151,                 1.1572,                0.72426,                0.98739,                0.62384,                0.50513,                0.53291,                0.33009,                 1.3298,                0.98277,                 1.0829,              0.0015498,              0.0015498,              0.0015498
