                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.2515,                0.85057,                 1.0229,                0.63465,                0.50989,                0.54564,                0.33886,                 1.3098,                0.95241,                 1.0726,              0.0065796,              0.0065796,              0.0065796
                     82,                 1.2507,                0.84981,                 1.0217,                0.62943,                0.51285,                0.54535,                0.33802,                 1.3109,                 0.9529,                 1.0727,              0.0065055,              0.0065055,              0.0065055
                     83,                  1.253,                0.84909,                 1.0243,                0.62191,                0.51633,                0.54635,                0.33958,                 1.3085,                0.95175,                 1.0714,               0.006431,               0.006431,               0.006431
                     84,                 1.2501,                0.84413,                  1.021,                0.61333,                0.51874,                0.54501,                0.33999,                 1.3072,                0.95201,                 1.0718,              0.0063562,              0.0063562,              0.0063562
                     85,                 1.2509,                 0.8445,                 1.0207,                0.62093,                0.51851,                0.54545,                0.33956,                 1.3074,                0.95094,                  1.072,               0.006281,               0.006281,               0.006281
                     86,                 1.2532,                 0.8441,                  1.024,                0.63235,                0.51804,                0.54699,                0.34086,                 1.3057,                0.94929,                 1.0707,              0.0062056,              0.0062056,              0.0062056
                     87,                 1.2484,                0.83882,                 1.0228,                0.62049,                0.51893,                0.54492,                0.33975,                 1.3087,                 0.9516,                 1.0723,              0.0061298,              0.0061298,              0.0061298
                     88,                 1.2423,                0.83325,                 1.0224,                0.62973,                0.51055,                0.54455,                0.33929,                 1.3097,                0.94992,                 1.0727,              0.0060538,              0.0060538,              0.0060538
                     89,                 1.2438,                0.83248,                 1.0218,                0.63084,                0.51077,                0.54525,                 0.3396,                 1.3116,                0.94916,                 1.0738,              0.0059775,              0.0059775,              0.0059775
                     90,                 1.2389,                0.83174,                 1.0203,                0.62858,                0.51091,                 0.5442,                0.33888,                 1.3092,                0.94819,                 1.0741,               0.005901,               0.005901,               0.005901
                     91,                 1.2414,                0.83186,                 1.0192,                 0.6337,                0.50577,                0.54347,                0.33816,                 1.3108,                0.95031,                 1.0745,              0.0058244,              0.0058244,              0.0058244
                     92,                 1.2402,                 0.8267,                 1.0203,                 0.6259,                0.50916,                0.54351,                0.33708,                 1.3122,                0.95208,                 1.0747,              0.0057475,              0.0057475,              0.0057475
                     93,                 1.2405,                0.82517,                 1.0181,                0.62333,                0.50913,                0.54358,                 0.3386,                 1.3095,                0.95006,                 1.0737,              0.0056704,              0.0056704,              0.0056704
                     94,                 1.2347,                 0.8197,                 1.0186,                0.62358,                0.51129,                0.54287,                0.33791,                  1.311,                0.95092,                  1.074,              0.0055932,              0.0055932,              0.0055932
                     95,                 1.2354,                0.81869,                 1.0199,                0.61787,                0.51414,                0.54183,                0.33747,                 1.3103,                0.95007,                 1.0736,              0.0055158,              0.0055158,              0.0055158
                     96,                 1.2305,                0.81506,                 1.0171,                0.61608,                0.51684,                 0.5422,                0.33711,                 1.3111,                0.95034,                 1.0736,              0.0054384,              0.0054384,              0.0054384
                     97,                 1.2319,                0.81404,                 1.0184,                0.62006,                0.51353,                 0.5432,                0.33746,                 1.3132,                0.94958,                 1.0748,              0.0053608,              0.0053608,              0.0053608
                     98,                 1.2232,                0.81012,                 1.0152,                0.62964,                0.50659,                0.54215,                0.33799,                 1.3118,                0.94924,                 1.0749,              0.0052832,              0.0052832,              0.0052832
                     99,                 1.2257,                0.80893,                  1.015,                0.62384,                0.51214,                0.54157,                0.33761,                 1.3118,                0.95109,                 1.0748,              0.0052055,              0.0052055,              0.0052055
                    100,                 1.2232,                 0.8022,                 1.0158,                0.62152,                0.51254,                0.54044,                0.33678,                 1.3135,                0.95253,                 1.0761,              0.0051278,              0.0051278,              0.0051278
                    101,                 1.2223,                0.80312,                 1.0138,                0.61152,                0.51312,                0.54098,                0.33683,                 1.3139,                0.95226,                 1.0768,                0.00505,                0.00505,                0.00505
                    102,                 1.2268,                0.80514,                 1.0177,                0.61981,                0.51104,                0.54077,                0.33682,                  1.314,                0.95102,                  1.077,              0.0049722,              0.0049722,              0.0049722
                    103,                 1.2216,                0.80109,                 1.0152,                0.62362,                0.50777,                0.54159,                0.33675,                 1.3149,                0.95031,                 1.0776,              0.0048945,              0.0048945,              0.0048945
                    104,                 1.2197,                0.79527,                 1.0157,                0.61405,                0.51295,                0.54152,                0.33718,                 1.3141,                0.95067,                 1.0779,              0.0048168,              0.0048168,              0.0048168
                    105,                 1.2161,                0.79305,                 1.0103,                 0.6098,                0.51836,                0.54191,                0.33681,                 1.3145,                0.95143,                 1.0778,              0.0047392,              0.0047392,              0.0047392
                    106,                 1.2188,                0.79565,                  1.014,                0.61498,                0.51453,                 0.5416,                0.33696,                 1.3158,                0.95211,                 1.0787,              0.0046616,              0.0046616,              0.0046616
                    107,                 1.2165,                0.79091,                 1.0138,                0.62423,                 0.5066,                0.54112,                0.33684,                 1.3164,                0.95351,                 1.0792,              0.0045842,              0.0045842,              0.0045842
                    108,                 1.2127,                0.78743,                 1.0106,                 0.6217,                0.50985,                0.54172,                0.33727,                 1.3155,                0.95313,                 1.0789,              0.0045068,              0.0045068,              0.0045068
                    109,                 1.2102,                0.78644,                 1.0108,                0.62359,                0.51032,                0.54062,                0.33597,                 1.3164,                0.95347,                 1.0792,              0.0044296,              0.0044296,              0.0044296
                    110,                 1.2129,                0.78473,                 1.0122,                0.62033,                0.51155,                0.54054,                0.33624,                 1.3167,                0.95315,                 1.0798,              0.0043525,              0.0043525,              0.0043525
                    111,                  1.204,                0.77865,                 1.0101,                0.62607,                0.50589,                0.54037,                0.33586,                 1.3175,                0.95397,                 1.0803,              0.0042756,              0.0042756,              0.0042756
                    112,                  1.204,                0.77859,                 1.0102,                0.63676,                0.50047,                0.53945,                 0.3357,                 1.3186,                0.95455,                  1.081,               0.004199,               0.004199,               0.004199
                    113,                 1.1985,                0.77271,                 1.0106,                 0.6344,                0.50001,                  0.539,                0.33524,                 1.3187,                0.95448,                 1.0814,              0.0041225,              0.0041225,              0.0041225
                    114,                 1.2033,                0.77552,                 1.0065,                0.63052,                0.50349,                0.53914,                0.33514,                 1.3192,                0.95519,                 1.0813,              0.0040462,              0.0040462,              0.0040462
                    115,                 1.1994,                0.77141,                 1.0088,                0.63347,                0.50408,                0.53897,                0.33483,                 1.3199,                 0.9552,                 1.0815,              0.0039702,              0.0039702,              0.0039702
                    116,                  1.198,                0.77044,                 1.0072,                 0.6367,                0.49998,                0.53885,                0.33471,                 1.3197,                0.95565,                 1.0819,              0.0038944,              0.0038944,              0.0038944
                    117,                 1.1979,                0.76704,                 1.0071,                0.62341,                0.50868,                0.53891,                0.33487,                 1.3208,                0.95595,                 1.0824,               0.003819,               0.003819,               0.003819
                    118,                 1.2014,                0.76942,                 1.0062,                0.62259,                0.51012,                0.53908,                0.33502,                 1.3208,                0.95667,                 1.0824,              0.0037438,              0.0037438,              0.0037438
                    119,                 1.1989,                0.76516,                 1.0079,                0.62293,                0.50664,                0.53841,                0.33495,                 1.3202,                 0.9574,                 1.0824,               0.003669,               0.003669,               0.003669
                    120,                 1.1919,                0.75851,                  1.007,                0.62894,                0.50351,                0.53816,                0.33478,                 1.3195,                0.95789,                 1.0824,              0.0035945,              0.0035945,              0.0035945
                    121,                 1.1982,                0.76198,                 1.0064,                 0.6245,                0.50655,                0.53736,                0.33444,                 1.3201,                0.95906,                 1.0826,              0.0035204,              0.0035204,              0.0035204
                    122,                 1.1906,                0.75605,                 1.0027,                0.62948,                0.50544,                0.53691,                0.33393,                 1.3205,                0.95954,                 1.0827,              0.0034466,              0.0034466,              0.0034466
                    123,                 1.1896,                0.75573,                  1.004,                0.62937,                0.50521,                0.53642,                0.33365,                 1.3203,                0.96012,                 1.0827,              0.0033732,              0.0033732,              0.0033732
                    124,                 1.1861,                0.75153,                 1.0046,                0.62779,                0.50582,                0.53617,                0.33357,                  1.321,                0.96059,                  1.083,              0.0033003,              0.0033003,              0.0033003
                    125,                 1.1854,                0.75185,                 1.0014,                0.62761,                0.50663,                0.53592,                0.33314,                 1.3215,                0.96075,                 1.0834,              0.0032278,              0.0032278,              0.0032278
                    126,                 1.1838,                0.74873,                 1.0026,                0.62735,                0.50576,                0.53555,                 0.3329,                 1.3216,                0.96121,                 1.0836,              0.0031557,              0.0031557,              0.0031557
                    127,                 1.1799,                0.74429,                 1.0011,                0.62684,                0.50413,                0.53518,                0.33284,                  1.322,                0.96144,                 1.0838,              0.0030841,              0.0030841,              0.0030841
                    128,                 1.1837,                0.74691,                 1.0004,                0.63477,                0.50088,                0.53575,                 0.3333,                 1.3217,                0.96143,                 1.0838,               0.003013,               0.003013,               0.003013
                    129,                 1.1784,                0.74151,                0.99983,                 0.6297,                0.50336,                0.53556,                 0.3333,                 1.3217,                 0.9621,                 1.0838,              0.0029424,              0.0029424,              0.0029424
                    130,                 1.1766,                0.73892,                0.99871,                0.62664,                0.50507,                0.53496,                0.33328,                 1.3216,                0.96256,                 1.0838,              0.0028723,              0.0028723,              0.0028723
                    131,                 1.1757,                0.73929,                 1.0013,                0.61967,                0.50862,                0.53471,                0.33289,                 1.3216,                0.96269,                 1.0841,              0.0028027,              0.0028027,              0.0028027
                    132,                 1.1803,                0.73902,                 1.0006,                   0.62,                0.50823,                0.53442,                0.33255,                 1.3223,                0.96368,                 1.0846,              0.0027337,              0.0027337,              0.0027337
                    133,                 1.1741,                0.73689,                0.99944,                0.61195,                0.51115,                0.53404,                 0.3325,                 1.3223,                0.96417,                 1.0849,              0.0026653,              0.0026653,              0.0026653
                    134,                 1.1775,                0.73484,                0.99949,                 0.6046,                0.51657,                 0.5343,                0.33268,                 1.3223,                0.96383,                 1.0851,              0.0025975,              0.0025975,              0.0025975
                    135,                 1.1699,                0.72984,                0.99994,                0.61064,                0.51162,                0.53426,                0.33264,                 1.3229,                0.96442,                 1.0854,              0.0025302,              0.0025302,              0.0025302
                    136,                 1.1685,                0.72841,                0.99892,                0.61495,                0.51013,                 0.5342,                 0.3324,                 1.3234,                0.96527,                 1.0858,              0.0024636,              0.0024636,              0.0024636
                    137,                 1.1718,                 0.7268,                0.99719,                0.61738,                0.50852,                0.53395,                0.33254,                 1.3241,                 0.9658,                 1.0863,              0.0023977,              0.0023977,              0.0023977
                    138,                 1.1652,                0.72309,                0.99698,                0.61869,                0.50877,                0.53341,                0.33205,                 1.3245,                0.96657,                 1.0865,              0.0023323,              0.0023323,              0.0023323
                    139,                 1.1607,                0.72188,                0.99454,                0.61912,                 0.5083,                0.53328,                0.33212,                 1.3251,                0.96707,                  1.087,              0.0022677,              0.0022677,              0.0022677
                    140,                 1.1636,                0.72275,                0.99687,                0.61349,                0.50918,                0.53227,                0.33162,                  1.325,                 0.9677,                 1.0871,              0.0022037,              0.0022037,              0.0022037
                    141,                 1.1665,                0.72383,                0.99682,                0.61978,                0.50667,                0.53267,                0.33151,                 1.3257,                0.96806,                 1.0876,              0.0021405,              0.0021405,              0.0021405
                    142,                  1.159,                0.71639,                0.99431,                0.62248,                 0.5045,                0.53278,                 0.3313,                 1.3262,                0.96817,                 1.0879,              0.0020779,              0.0020779,              0.0020779
                    143,                 1.1625,                0.71944,                0.99393,                0.62321,                0.50298,                  0.532,                0.33083,                 1.3268,                0.96913,                 1.0881,              0.0020161,              0.0020161,              0.0020161
                    144,                 1.1548,                0.71323,                0.99454,                0.62645,                0.50047,                0.53156,                0.33066,                 1.3272,                0.96944,                 1.0885,               0.001955,               0.001955,               0.001955
                    145,                 1.1612,                0.71708,                0.99278,                0.62803,                0.50088,                0.53178,                0.33067,                 1.3273,                0.97011,                 1.0886,              0.0018948,              0.0018948,              0.0018948
                    146,                 1.1495,                0.70849,                0.99336,                0.62672,                0.50095,                0.53147,                0.33039,                 1.3277,                0.97036,                 1.0889,              0.0018352,              0.0018352,              0.0018352
                    147,                 1.1568,                0.71288,                0.99424,                0.62543,                0.50215,                0.53077,                   0.33,                 1.3283,                0.97046,                 1.0893,              0.0017765,              0.0017765,              0.0017765
                    148,                 1.1505,                0.70782,                 0.9935,                0.62573,                0.50168,                0.53074,                0.33011,                 1.3287,                0.97103,                 1.0896,              0.0017186,              0.0017186,              0.0017186
                    149,                 1.1476,                0.70365,                0.99035,                0.62183,                 0.5046,                0.53039,                0.32999,                 1.3292,                0.97166,                 1.0898,              0.0016615,              0.0016615,              0.0016615
